Source,Target
876365818598219776,2569449784
255426631,2569449784
1499212344076869633,2569449784
137777900,2569449784
1497044033583345667,2569449784
47615996,2569449784
427899804,2569449784
1358172918400733184,2569449784
785164199420956672,2569449784
1325785515493261312,2569449784
3221786384,2569449784
294239092,2569449784
1419360143712604162,2569449784
796356885565698049,2569449784
23087029,2569449784
1381868916125921280,2569449784
1213954765316481025,2569449784
1248781062513319936,2569449784
2421908784,2569449784
1295064923685310464,2569449784
43114918,2569449784
882639125559484420,2569449784
906880975052918785,2569449784
134783249,2569449784
318023999,2569449784
1498041215991877632,2569449784
965384533376995329,2569449784
439199052,2569449784
874350008,2569449784
714669102,2569449784
1199642059147292672,2569449784
850375337393475585,2569449784
1330734859069734912,2569449784
1205957522,2569449784
1480403451666329601,2569449784
907115786,2569449784
954660517209083904,2569449784
67808554,2569449784
97058204,2569449784
3159700234,2569449784
1921543152,2569449784
1357461100774719490,2569449784
84568502,2569449784
67546596,2569449784
18149569,2569449784
2535280969,2569449784
171954269,2569449784
4905618223,2569449784
3119565339,2569449784
1255889849409613825,2569449784
788456316184453121,2569449784
1331035678889680896,2569449784
223061565,2569449784
1163682637845655552,2569449784
1332979125145923584,2569449784
1492983480917151746,2569449784
142302241,2569449784
2250774468,2569449784
15155181,2569449784
59044634,2569449784
1493668488665251843,2569449784
75893423,2569449784
703765766236143616,2569449784
1231059979844456448,2569449784
3078130158,2569449784
44773895,2569449784
67286517,2569449784
2911664976,2569449784
1091585179150299136,2569449784
3327251262,2569449784
257097577,2569449784
206750387,2569449784
1013432980516175872,2569449784
831724606578909184,2569449784
703469152741269505,2569449784
1442076410869272576,2569449784
1495059788291477509,2569449784
1329703196839735296,2569449784
463151276,2569449784
256150699,2569449784
711959030009204736,2569449784
943423729,2569449784
3421158395,2569449784
947913702,2569449784
853722626849722368,2569449784
1290472513659703296,2569449784
155326670,2569449784
4665198914,2569449784
1278460688,2569449784
223133293,2569449784
20576362,2569449784
1121661469655834624,2569449784
44755579,2569449784
1018319285507252224,2569449784
848909150356725760,2569449784
2496647126,2569449784
199817414,2569449784
1497740244346617867,2569449784
1448094110280212480,2569449784
1428423732947718149,2569449784
256426166,2569449784
433494674,2569449784
741727160533016576,2569449784
233650243,2569449784
1276674957595095041,2569449784
3079986094,2569449784
1389495018801401861,2569449784
1214718299130531841,2569449784
3049127228,2569449784
2412464302,2569449784
80333837,2569449784
110252714,2569449784
2182816608,2569449784
1427627686340481032,2569449784
29199860,2569449784
1256538852103159815,2569449784
906787003793940483,2569449784
917687765738967040,2569449784
59241915,2569449784
302276979,2569449784
3012737644,2569449784
141237356,2569449784
1369793282188992516,2569449784
88365249,2569449784
734953902,2569449784
303495844,2569449784
240884646,2569449784
3150179586,2569449784
976184926725984266,2569449784
42217555,2569449784
35379416,2569449784
5880102,2569449784
23536577,2569449784
756063894,2569449784
501113438,2569449784
1475851075848749068,2569449784
1963045044,2569449784
197798161,2569449784
1408531498773495835,2569449784
292631879,2569449784
913058380864000000,2569449784
1068765337,2569449784
1120001712025219074,2569449784
1011015679431139329,2569449784
837374636,2569449784
1487484126965993475,2569449784
839129596037488640,2569449784
1369729435994357767,2569449784
1443903311615250433,2569449784
858492084373733377,2569449784
1399813993406119940,2569449784
1134232579924774912,2569449784
1472192537729372166,2569449784
1496965281805185036,2569449784
18526456,2569449784
220750595,2569449784
2258159569,2569449784
537493666,2569449784
1360306194536087554,2569449784
1489697253631557632,2569449784
956261119617912832,2569449784
1108024393941184514,2569449784
2165452722,2569449784
1464265345976479749,2569449784
1318351560041287682,2569449784
69864147,2569449784
100546458,2569449784
1225015880406323200,2569449784
2919453322,2569449784
235637297,2569449784
2172001660,2569449784
1385709282,2569449784
810449076,2569449784
1452638453485686785,2569449784
