Source,Target,like,retweet,both
592035998,2491664966,True,False,False
1480991877918871553,2491664966,True,False,False
50446036,2491664966,True,False,False
1272851294118690834,2491664966,True,False,False
578441454,2491664966,True,False,False
891820237,2491664966,True,False,False
907217799298342912,2491664966,True,False,False
863624686302896130,2491664966,True,False,False
1441215433768529927,2491664966,True,False,False
1357812750,2491664966,True,False,False
1943730451,2491664966,True,False,False
1171097169090293762,2491664966,True,False,False
748828150000414720,2491664966,True,False,False
628579441,2491664966,True,False,False
145610600,2491664966,True,False,False
797168431,2491664966,True,False,False
811660202428796928,2491664966,True,False,False
3018055077,2491664966,True,False,False
2176319715,2491664966,True,False,False
4082940974,2491664966,True,False,False
178179052,2491664966,True,False,False
951875610510528514,2491664966,True,False,False
1440738585775251462,2491664966,True,False,False
1065190636913979392,2491664966,True,False,False
1449825967183212546,2491664966,True,False,False
3213844337,2491664966,True,False,False
15568497,2491664966,True,False,False
1337377102329311234,2491664966,True,False,False
1492115916536303616,2491664966,True,False,False
723522526442184705,2491664966,True,False,False
1101763048061263872,2491664966,True,False,False
173827977,2491664966,True,False,False
23085371,2491664966,True,False,False
50612226,2491664966,True,False,False
1433780952291942401,2491664966,True,False,False
1252168155910352897,2491664966,True,False,False
1334861926971535360,2491664966,True,False,False
2630510710,2491664966,True,False,False
1498299524754059265,2491664966,True,False,False
283880216,2491664966,True,False,False
3430460825,2491664966,True,False,False
1433753505911562243,2491664966,True,False,False
82426658,2491664966,True,False,False
1470304926920175618,2491664966,True,False,False
1491675959992655872,2491664966,True,False,False
1354300764,2491664966,True,False,False
1297803357948481537,2491664966,True,False,False
1731119029,2491664966,True,False,False
500800584,2491664966,True,False,False
1296699730781757442,2491664966,True,False,False
231161407,2491664966,True,False,False
1263086439639601152,2491664966,True,False,False
343142191,2491664966,True,False,False
909985490471763968,2491664966,True,False,False
128296185,2491664966,True,False,False
1440580239814377472,2491664966,True,False,False
1227276985916784640,2491664966,True,False,False
1005181713054650370,2491664966,True,False,False
707290493789450241,2491664966,True,False,False
383088555,2491664966,True,False,False
1694012497,2491664966,True,False,False
887640491344449536,2491664966,True,False,False
1242377915301429249,2491664966,True,False,False
1095272846069252097,2491664966,True,False,False
208832514,2491664966,True,False,False
1491425414291472385,2491664966,True,False,False
1497167386902155270,2491664966,True,False,False
1461772961019535363,2491664966,True,False,False
1089118537543831552,2491664966,True,False,False
51582516,2491664966,True,False,False
1266765193092018177,2491664966,True,False,False
1346263727570563073,2491664966,True,False,False
1007299322327781376,2491664966,True,False,False
1304704870386204674,2491664966,True,False,False
785686659975094272,2491664966,True,False,False
1344384002400997376,2491664966,True,False,False
4875884638,2491664966,True,False,False
3428053509,2491664966,True,False,False
1958182141,2491664966,True,False,False
483389760,2491664966,True,False,False
420225969,2491664966,True,False,False
1476534723358781441,2491664966,True,False,False
839599057182023685,2491664966,True,False,False
17290177,2491664966,True,False,False
755253121589260289,2491664966,True,False,False
819354262899523584,2491664966,True,False,False
881814674186043393,2491664966,True,False,False
25079186,2491664966,True,False,False
24442476,2491664966,True,False,False
168884838,2491664966,True,False,False
1479052662129807363,2491664966,True,False,False
1498314374175412226,2491664966,True,False,False
908698423033024512,2491664966,True,False,False
524046928,2491664966,True,False,False
404418948,2491664966,True,False,False
898408575424274432,2491664966,True,False,False
898018111760117760,2491664966,True,False,False
1382575360965890048,2491664966,True,False,False
1332764924,2491664966,True,False,False
65771132,2491664966,True,False,False
4834532936,2491664966,True,False,False
2981783705,2491664966,True,False,False
6667522,2491664966,True,False,False
37237610,2491664966,True,False,False
221412516,2491664966,True,False,False
137202136,2491664966,True,False,False
1131833509088235525,2491664966,True,False,False
1829294413,2491664966,True,False,False
800815932616519680,2491664966,True,False,False
267790532,2491664966,True,False,False
1215166984259653632,2491664966,True,False,False
1464790384823914507,2491664966,True,False,False
1455386198248095749,2491664966,True,False,False
187244415,2491664966,True,False,False
120063345,2491664966,True,False,False
1428031963613515778,2491664966,True,False,False
35221395,2491664966,True,False,False
1386451315,2491664966,True,False,False
726001251738079232,2491664966,True,False,False
917071225167532032,2491664966,True,False,False
3493135152,2491664966,True,False,False
315688281,2491664966,True,False,False
177172706,2491664966,True,False,False
734311922032484352,2491664966,True,False,False
1250025566641827841,2491664966,True,False,False
235168973,2491664966,True,False,False
563429665,2491664966,True,False,False
1109323592070762496,2491664966,True,False,False
143332645,2491664966,True,False,False
806329760938803200,2491664966,True,False,False
60526124,2491664966,True,False,False
1496975008455073792,2491664966,True,False,False
204861646,2491664966,True,False,False
75686264,2491664966,True,False,False
863032381267222528,2491664966,True,False,False
1495753893829038083,2491664966,True,False,False
2905453457,2491664966,True,False,False
1376572457319026695,2491664966,True,False,False
1424268767110995973,2491664966,True,False,False
2190577895,2491664966,True,False,False
604863964,2491664966,True,False,False
26732837,2491664966,True,False,False
1343076926768828418,2491664966,True,False,False
1619121265,2491664966,True,False,False
56786636,2491664966,True,False,False
3870211456,2491664966,True,False,False
931988060748828673,2491664966,True,False,False
147478863,2491664966,True,False,False
1461470622559748098,2491664966,True,False,False
4505215812,2491664966,True,False,False
864752740987285508,2491664966,True,False,False
1287899301142827010,2491664966,True,False,False
946492130985435136,2491664966,True,False,False
1109153522044403712,2491664966,True,False,False
1284603655295922176,2491664966,True,False,False
462360699,2491664966,True,False,False
1266883436020551681,2491664966,True,False,False
1018548055614816256,2491664966,True,False,False
2387335362,2491664966,True,False,False
1351935042243735554,2491664966,True,False,False
1285233873559990278,2491664966,True,False,False
1369399193018712069,2491664966,True,False,False
540344212,2491664966,True,False,False
1480232072,2491664966,True,False,False
1357358544681635844,2491664966,True,False,False
3083204177,2491664966,True,False,False
3115889410,2491664966,True,False,False
19704916,2491664966,True,False,False
1213623379913129988,2491664966,True,False,False
1273845326399647745,2491664966,True,False,False
1162487832822407175,2491664966,True,False,False
719246790214549504,2491664966,True,False,False
3291976149,2491664966,True,False,False
2881142339,2491664966,True,False,False
4186796543,2491664966,True,False,False
728235443758587906,2491664966,True,False,False
3205436260,2491664966,True,False,False
468944058,2491664966,True,False,False
41641262,2491664966,True,False,False
1441486322854776833,2491664966,True,False,False
1263458853963927554,2491664966,True,False,False
1349176965115375619,2491664966,True,False,False
960654588268310528,2491664966,True,False,False
1365371443429711873,2491664966,True,False,False
4023824782,2491664966,True,False,False
1374831849839681543,2491664966,True,False,False
1287439965211721728,2491664966,True,False,False
738123583944171520,2491664966,True,False,False
1137028218693857280,2491664966,True,False,False
454939310,2491664966,True,False,False
1091713836355280897,2491664966,True,False,False
757632838535614465,2491664966,True,False,False
1314969573209378817,2491664966,True,False,False
1443711663887290370,2491664966,True,False,False
796240783166894080,2491664966,True,False,False
1245263161579778050,2491664966,True,False,False
1136654509449654273,2491664966,True,False,False
1496540454053163014,2491664966,True,False,False
1489857232162508800,2491664966,True,False,False
86394840,2491664966,True,False,False
228478310,2491664966,True,False,False
1497319472570548230,2491664966,True,False,False
1117963573177802753,2491664966,True,False,False
527921751,2491664966,True,False,False
1214490182084431875,2491664966,True,False,False
734964551339233280,2491664966,True,False,False
1269813556553437184,2491664966,True,False,False
1131355424228335616,2491664966,True,False,False
943550201826029569,2491664966,True,False,False
4473081820,2491664966,True,False,False
1495800319984480256,2491664966,True,False,False
1283847255947186181,2491664966,True,False,False
1480148534053638146,2491664966,True,False,False
414745711,2491664966,True,False,False
977447412653412352,2491664966,True,False,False
1177962807263928322,2491664966,True,False,False
1283167906545664001,2491664966,True,False,False
2255672663,2491664966,True,False,False
1024902693448548352,2491664966,True,False,False
1244339721062371328,2491664966,True,False,False
1499199011223486465,2491664966,True,False,False
249888068,2491664966,True,False,False
2310753608,2491664966,True,False,False
1396741967422255108,2491664966,True,False,False
2875786412,2491664966,True,False,False
1025466992,2491664966,True,False,False
293749129,2491664966,True,False,False
1421011730,2491664966,True,False,False
748560009785675776,2491664966,True,False,False
3313387410,2491664966,True,False,False
1195301053060829184,2491664966,True,False,False
974002100,2491664966,True,False,False
975271507264974848,2491664966,True,False,False
1431031490,2491664966,True,False,False
1009109440723869696,2491664966,True,False,False
1641224070,2491664966,True,False,False
1329428236049190912,2491664966,True,False,False
782670151120367616,2491664966,True,False,False
887011368397934592,2491664966,True,False,False
1269139324131557376,2491664966,True,False,False
1295801373200723972,2491664966,True,False,False
1113076692229263360,2491664966,True,False,False
1260084199710736388,2491664966,True,False,False
1034014345481486336,2491664966,True,False,False
286247819,2491664966,True,False,False
12362582,2491664966,True,False,False
1293104969894289409,2491664966,True,False,False
1223571847683411968,2491664966,True,False,False
898912415714336768,2491664966,True,False,False
1459293859779956740,2491664966,True,False,False
1267954109023432709,2491664966,True,False,False
3296931185,2491664966,True,False,False
2758026778,2491664966,True,False,False
1379027865078005766,2491664966,True,False,False
1220435368559939584,2491664966,True,False,False
963101462774665218,2491664966,True,False,False
40693528,2491664966,True,False,False
226190730,2491664966,True,False,False
200183286,2491664966,True,False,False
2965327416,2491664966,True,False,False
1443533162039099396,2491664966,True,False,False
262267818,2491664966,True,False,False
45583462,2491664966,True,False,False
797761076595068928,2491664966,True,False,False
1146896292402139137,2491664966,True,False,False
2555570160,2491664966,True,False,False
1200144969819992072,2491664966,True,False,False
1500366158364610562,2491664966,True,False,False
72830771,2491664966,True,False,False
1401943242707456000,2491664966,True,False,False
986594967043956737,2491664966,True,False,False
1376891260951277572,2491664966,True,False,False
47955946,2491664966,True,False,False
2880221724,2491664966,True,False,False
2974718272,2491664966,True,False,False
1072422718631362560,2491664966,True,False,False
385554456,2491664966,True,False,False
1293001531726409728,2491664966,True,False,False
1221468571047346176,2491664966,True,False,False
1072938112844775426,2491664966,True,False,False
1323628090346639360,2491664966,True,False,False
537529830,2491664966,True,False,False
386467423,2491664966,True,False,False
1335144816,2491664966,True,False,False
1221721447,2491664966,True,False,False
1364119215343603713,2491664966,True,False,False
1336145144999981057,2491664966,True,False,False
2542894901,2491664966,True,False,False
846304961717686272,2491664966,True,False,False
1914978008,2491664966,True,False,False
1311249331069038593,2491664966,True,False,False
1471110838471716864,2491664966,True,False,False
1143802397678080000,2491664966,True,False,False
1234665266388373504,2491664966,True,False,False
1257391535336960000,2491664966,True,False,False
2600565207,2491664966,True,False,False
98941939,2491664966,True,False,False
1110527306974588929,2491664966,True,False,False
1004455333346140160,2491664966,True,False,False
3034747354,2491664966,True,False,False
1468070657242316802,2491664966,True,False,False
1186234713666674688,2491664966,True,False,False
817122089085898753,2491664966,True,False,False
1282440340541251586,2491664966,True,False,False
931647277973852160,2491664966,True,False,False
1270634541124857857,2491664966,True,False,False
2493200514,2491664966,True,False,False
72666436,2491664966,True,False,False
1360079483265552384,2491664966,True,False,False
1336699932426858497,2491664966,True,False,False
66332337,2491664966,True,False,False
1244042818521366529,2491664966,True,False,False
978539597008461824,2491664966,True,False,False
1027503145839206402,2491664966,True,False,False
830542268822089729,2491664966,True,False,False
1018271688893652993,2491664966,True,False,False
788056846963609601,2491664966,True,False,False
1494112211878436864,2491664966,True,False,False
306580631,2491664966,True,False,False
1159705169237438464,2491664966,True,False,False
909460511607214080,2491664966,True,False,False
3025487219,2491664966,True,False,False
542610550,2491664966,True,False,False
43941489,2491664966,True,False,False
1094918902855991296,2491664966,True,False,False
269508306,2491664966,True,False,False
45838237,2491664966,True,False,False
1345647336370839552,2491664966,True,False,False
1493356968722976773,2491664966,True,False,False
634495080,2491664966,True,False,False
814837697470754817,2491664966,True,False,False
4702358311,2491664966,True,False,False
15462609,2491664966,True,False,False
1333120959893680130,2491664966,True,False,False
2153969916,2491664966,True,False,False
106608764,2491664966,True,False,False
1066672804454694914,2491664966,True,False,False
1126684159102128128,2491664966,True,False,False
721000907278782464,2491664966,True,False,False
1325542378451718144,2491664966,True,False,False
1375181716013379584,2491664966,True,False,False
2864877654,2491664966,True,False,False
786270695428804608,2491664966,True,False,False
270007293,2491664966,True,False,False
42803385,2491664966,True,False,False
910841825002434561,2491664966,True,False,False
1427023145429516293,2491664966,True,False,False
174801511,2491664966,True,False,False
980796091598884867,2491664966,True,False,False
1367598413769043973,2491664966,True,False,False
1216330461326258177,2491664966,True,False,False
1013011109668950016,2491664966,True,False,False
881123194400157696,2491664966,True,False,False
2691099627,2491664966,True,False,False
2926158045,2491664966,True,False,False
999234272241291265,2491664966,True,False,False
1422433847606538245,2491664966,True,False,False
3241056924,2491664966,True,False,False
1470090835677036548,2491664966,True,False,False
772865328070201344,2491664966,True,False,False
1379870876255059975,2491664966,True,False,False
2468480808,2491664966,True,False,False
1175179780012040199,2491664966,True,False,False
1175412603331502080,2491664966,True,False,False
12715632,2491664966,True,False,False
89859127,2491664966,True,False,False
1426217536115314691,2491664966,True,False,False
110322779,2491664966,True,False,False
299388300,2491664966,True,False,False
2401547173,2491664966,True,False,False
1304732513923936256,2491664966,True,False,False
1015267950599819270,2491664966,True,False,False
1245941560086167553,2491664966,True,False,False
4872266973,2491664966,True,False,False
2379029209,2491664966,True,False,False
1489001183784091661,2491664966,True,False,False
1481184474834653184,2491664966,True,False,False
97283719,2491664966,True,False,False
1305426441048383488,2491664966,True,False,False
930122929161080832,2491664966,True,False,False
1368611174741327880,2491664966,True,False,False
529553165,2491664966,True,False,False
2860051733,2491664966,True,False,False
1251390772298919936,2491664966,True,False,False
1482043476669833220,2491664966,True,False,False
951937123413880832,2491664966,True,False,False
1382600080453214209,2491664966,True,False,False
1355162478133596166,2491664966,True,False,False
1292592644,2491664966,True,False,False
832774360456835078,2491664966,True,False,False
124246483,2491664966,True,False,False
1443491352407326722,2491664966,True,False,False
1483119252991320067,2491664966,True,False,False
1148606273849610240,2491664966,True,False,False
1251494742094946305,2491664966,True,False,False
374645770,2491664966,True,False,False
1341107420672737283,2491664966,True,False,False
980926581337141249,2491664966,True,False,False
118627759,2491664966,True,False,False
1294634449892769792,2491664966,True,False,False
1438488047818002439,2491664966,True,False,False
593113891,2491664966,True,False,False
1199745863029022720,2491664966,True,False,False
816433350051332096,2491664966,True,False,False
1314233821286596612,2491664966,True,False,False
1464555866745626626,2491664966,True,False,False
1304846545213292544,2491664966,True,False,False
1421089572633649157,2491664966,True,False,False
975728466149584901,2491664966,True,False,False
880404029519446017,2491664966,True,False,False
1078379067508965377,2491664966,True,False,False
1281916116009353216,2491664966,True,False,False
1146612604619505664,2491664966,True,False,False
1491447760578617344,2491664966,True,False,False
1080566859093684233,2491664966,True,False,False
1458800398651826184,2491664966,True,False,False
956306071357935616,2491664966,True,False,False
990446490819559427,2491664966,True,False,False
2295966575,2491664966,True,False,False
957466151189037056,2491664966,True,False,False
923854022,2491664966,True,False,False
1403746703086325765,2491664966,True,False,False
1046720888756793344,2491664966,True,False,False
1460266620266463244,2491664966,True,False,False
1461555078,2491664966,True,False,False
971531119,2491664966,True,False,False
37658559,2491664966,True,False,False
848803141,2491664966,True,False,False
1497179941204598811,2491664966,True,False,False
1370996637787680775,2491664966,True,False,False
948362369029242882,2491664966,True,False,False
756547088717053954,2491664966,True,False,False
1499508059089031169,2491664966,True,False,False
3363772273,2491664966,True,False,False
1334260225,2491664966,True,False,False
988593192189726720,2491664966,True,False,False
2183233649,2491664966,True,False,False
1427318270600884230,2491664966,True,False,False
518850260,2491664966,True,False,False
301467622,2491664966,True,False,False
1035271753122099205,2491664966,True,False,False
1136354187518894081,2491664966,True,False,False
1466165911358951426,2491664966,True,False,False
1496779730355630081,2491664966,True,False,False
601906264,2491664966,True,False,False
478478112,2491664966,True,False,False
244859083,2491664966,True,False,False
2616444720,2491664966,True,False,False
2968353987,2491664966,True,False,False
1265785723833237509,2491664966,True,False,False
1102719687509581825,2491664966,True,False,False
518281287,2491664966,True,False,False
1333167078141009925,2491664966,True,False,False
1460648163069546499,2491664966,True,False,False
1496965281805185036,2491664966,True,False,False
1497994540095094793,2491664966,True,False,False
2363451428,2491664966,True,False,False
169413349,2491664966,True,False,False
1495067572873609218,2491664966,True,False,False
2445541188,2491664966,True,False,False
442286350,2491664966,True,False,False
912781436226334720,2491664966,True,False,False
1346169593673474048,2491664966,True,False,False
67026227,2491664966,True,False,False
1307140719920832512,2491664966,True,False,False
1304832265441116160,2491664966,True,False,False
1496197046851809280,2491664966,True,False,False
1480321989797634049,2491664966,True,False,False
390761637,2491664966,True,False,False
2699079565,2491664966,True,False,False
2802234300,2491664966,True,False,False
74938121,2491664966,True,False,False
1349006387725144065,2491664966,True,False,False
1409449111523311622,2491664966,True,False,False
1333850129699401728,2491664966,True,False,False
92848597,2491664966,True,False,False
1336580616330964994,2491664966,True,False,False
70503557,2491664966,True,False,False
1026472651902963713,2491664966,True,False,False
826731067172335616,2491664966,True,False,False
1342916492300595200,2491664966,True,False,False
2974930613,2491664966,True,False,False
116416120,2491664966,True,False,False
4447237392,2491664966,True,False,False
2960920893,2491664966,True,False,False
549132403,2491664966,True,False,False
1413436080200818690,2491664966,True,False,False
1401260282924634114,2491664966,True,False,False
125522258,2491664966,True,False,False
493572552,2491664966,True,False,False
89705161,2491664966,True,False,False
1103678753430036483,2491664966,True,False,False
367625322,2491664966,True,False,False
94166023,2491664966,True,False,False
1010450759622840320,2491664966,True,False,False
1271138452633862144,2491664966,True,False,False
1426504262805295104,2491664966,True,False,False
1306379691843031041,2491664966,True,False,False
2885952821,2491664966,True,False,False
823896468557889536,2491664966,True,False,False
274921923,2491664966,True,False,False
1378166420,2491664966,True,False,False
1104096944052293632,2491664966,True,False,False
1014410768861876225,2491664966,True,False,False
844084648183447552,2491664966,True,False,False
886915116285014016,2491664966,True,False,False
1425802514293661701,2491664966,True,False,False
1075272308523057152,2491664966,True,False,False
1493286027145977864,2491664966,True,False,False
1129176355915128832,2491664966,True,False,False
1463759395490308097,2491664966,True,False,False
1300464187152494594,2491664966,True,False,False
1287036890391154693,2491664966,True,False,False
1482030264,2491664966,True,False,False
1204869650464608256,2491664966,True,False,False
913751428736438272,2491664966,True,False,False
1151135805571645445,2491664966,True,False,False
718226414,2491664966,True,False,False
2978779714,2491664966,True,False,False
1238527467280912389,2491664966,True,False,False
1460674056584187904,2491664966,True,False,False
14610299,2491664966,True,False,False
599316790,2491664966,True,False,False
1443100081620721664,2491664966,True,False,False
1169385746354135040,2491664966,True,False,False
16883592,2491664966,True,False,False
1030016072861327360,2491664966,True,False,False
2844904129,2491664966,True,False,False
995301200466591744,2491664966,True,False,False
904258322903162880,2491664966,True,False,False
1197135616175046656,2491664966,True,False,False
372929978,2491664966,True,False,False
831449515022508032,2491664966,True,False,False
988621576982663169,2491664966,True,False,False
28765793,2491664966,True,False,False
1142546002068594689,2491664966,True,False,False
111299919,2491664966,True,False,False
1285943956359065602,2491664966,True,False,False
869292672,2491664966,True,False,False
1450647206483140611,2491664966,True,False,False
1361859137357938688,2491664966,True,False,False
762366474,2491664966,True,False,False
583638553,2491664966,True,False,False
1411016393563283465,2491664966,True,False,False
3239051910,2491664966,True,False,False
1312337303616929792,2491664966,True,False,False
1026519433978634243,2491664966,True,False,False
3004199891,2491664966,True,False,False
1457484456894271495,2491664966,True,False,False
1357676663098793988,2491664966,True,False,False
986092972092477440,2491664966,True,False,False
1192181248912805888,2491664966,True,False,False
1121526733663027200,2491664966,True,False,False
814509223551737856,2491664966,True,False,False
1323640986627616768,2491664966,True,False,False
109929468,2491664966,True,False,False
4822497557,2491664966,True,False,False
787044668102045696,2491664966,True,False,False
755115687492788225,2491664966,True,False,False
738040261,2491664966,True,False,False
1203729826256953346,2491664966,True,False,False
1408476361275158530,2491664966,True,False,False
1139327580597903360,2491664966,True,False,False
1268877323761303552,2491664966,True,False,False
793689558944808960,2491664966,True,False,False
1404755993750212610,2491664966,True,False,False
222231866,2491664966,True,False,False
2983192019,2491664966,True,False,False
111438456,2491664966,True,False,False
380990062,2491664966,True,False,False
1238815290932310016,2491664966,True,False,False
776686735,2491664966,True,False,False
162009956,2491664966,True,False,False
1256467544682237957,2491664966,True,False,False
1389269617420427265,2491664966,True,False,False
1458096064708366347,2491664966,True,False,False
1097822332889063428,2491664966,True,False,False
1408496345493561345,2491664966,True,False,False
376748717,2491664966,True,False,False
1485145255599288322,2491664966,True,False,False
1252595377259175936,2491664966,True,False,False
1260001336407527425,2491664966,True,False,False
293693972,2491664966,True,False,False
1124681284675153920,2491664966,True,False,False
1358415098709217284,2491664966,True,False,False
1497180004144320513,2491664966,True,False,False
362284614,2491664966,True,False,False
528068641,2491664966,True,False,False
821468960923250688,2491664966,True,False,False
4232491715,2491664966,True,False,False
2908542696,2491664966,True,False,False
1393057611948253184,2491664966,True,False,False
46612092,2491664966,True,False,False
858537323880828928,2491664966,True,False,False
1296872203921825792,2491664966,True,False,False
953061307019767808,2491664966,True,False,False
3166019121,2491664966,True,False,False
769217151924404224,2491664966,True,False,False
1492746358067187714,2491664966,True,False,False
4701182420,2491664966,True,False,False
2910375981,2491664966,True,False,False
10736312,2491664966,True,False,False
1487344711970930688,2491664966,True,False,False
1108657056704278528,2491664966,True,False,False
1307559672153550849,2491664966,True,False,False
911750982,2491664966,True,False,False
1265716844599508993,2491664966,True,False,False
1206691206928961537,2491664966,True,False,False
830836079498506240,2491664966,True,False,False
1436134293668048901,2491664966,True,False,False
3311775746,2491664966,True,False,False
823032979349970945,2491664966,True,False,False
851074795269533696,2491664966,True,False,False
2723677482,2491664966,True,False,False
372410276,2491664966,True,False,False
2561928374,2491664966,True,False,False
1264629740612313089,2491664966,True,False,False
1329311081295175680,2491664966,True,False,False
3253143729,2491664966,True,False,False
1432938773411733506,2491664966,True,False,False
1255327982425722882,2491664966,True,False,False
350442106,2491664966,True,False,False
904136231675678720,2491664966,True,False,False
77577010,2491664966,True,False,False
2612157856,2491664966,True,False,False
841988858,2491664966,True,False,False
1712820816,2491664966,True,False,False
1432421891399168004,2491664966,True,False,False
3028319798,2491664966,True,False,False
1303725078392180736,2491664966,True,False,False
1125955838521303040,2491664966,True,False,False
1482494278983204871,2491664966,True,False,False
802487802726416388,2491664966,True,False,False
4885799986,2491664966,True,False,False
1252729981404246017,2491664966,True,False,False
300621201,2491664966,True,False,False
1411305235004469248,2491664966,True,False,False
4097672367,2491664966,True,False,False
995751470,2491664966,True,False,False
954009717457612800,2491664966,True,False,False
1088211392916848640,2491664966,True,False,False
3062151319,2491664966,True,False,False
998135728986083329,2491664966,True,False,False
1454039456768532481,2491664966,True,False,False
1105002620,2491664966,True,False,False
1453027186999324677,2491664966,True,False,False
1499164586146209793,2491664966,True,False,False
1449133035404861441,2491664966,True,False,False
1221938081844158465,2491664966,True,False,False
792832296785018880,2491664966,True,False,False
305858820,2491664966,True,False,False
1173077557127929856,2491664966,True,False,False
1258085923360833537,2491664966,True,False,False
1315664945015656448,2491664966,True,False,False
1165997186880028673,2491664966,True,False,False
1409988550091841542,2491664966,True,False,False
1366459267,2491664966,True,False,False
261864009,2491664966,True,False,False
1247930030262493185,2491664966,True,False,False
1207034382923390977,2491664966,True,False,False
2329171086,2491664966,True,False,False
2320163012,2491664966,True,False,False
1496326791325118465,2491664966,True,False,False
745508672848048129,2491664966,True,False,False
2987421847,2491664966,True,False,False
172761304,2491664966,True,False,False
3281238727,2491664966,True,False,False
185953291,2491664966,True,False,False
1303038705175875591,2491664966,True,False,False
61157787,2491664966,True,False,False
1381846803839025153,2491664966,True,False,False
2492092885,2491664966,True,False,False
1414347872921743364,2491664966,True,False,False
138268852,2491664966,True,False,False
1357382567528304641,2491664966,True,False,False
876461000249274368,2491664966,True,False,False
2888249642,2491664966,True,False,False
1337275279698497540,2491664966,True,False,False
2774357937,2491664966,True,False,False
542800037,2491664966,True,False,False
2381369760,2491664966,True,False,False
1258035477782736896,2491664966,True,False,False
1355929668,2491664966,True,False,False
884123788719394816,2491664966,True,False,False
2783963152,2491664966,True,False,False
997921635658338304,2491664966,True,False,False
514243784,2491664966,True,False,False
932281831952715779,2491664966,True,False,False
928470098041454592,2491664966,True,False,False
1422601528582545408,2491664966,True,False,False
739899767585640448,2491664966,True,False,False
1103606814103416833,2491664966,True,False,False
1156030632671268864,2491664966,True,False,False
818983374215790593,2491664966,True,False,False
1294127392106123265,2491664966,True,False,False
1099525947655639042,2491664966,True,False,False
34674572,2491664966,True,False,False
1427303346403123201,2491664966,True,False,False
953512492231155713,2491664966,True,False,False
1089823745966047233,2491664966,True,False,False
824020990279778304,2491664966,True,False,False
541187945,2491664966,True,False,False
1085550028159152129,2491664966,True,False,False
1436510158721413121,2491664966,True,False,False
1374535860415205377,2491664966,True,False,False
885713870274256897,2491664966,True,False,False
770944820047142912,2491664966,True,False,False
593338579,2491664966,True,False,False
806437394471878656,2491664966,True,False,False
1500444519455764481,2491664966,True,False,False
19193791,2491664966,True,False,False
1259645056866230283,2491664966,True,False,False
1212567955810050049,2491664966,True,False,False
3145777389,2491664966,True,False,False
1380629673802137600,2491664966,True,False,False
20640476,2491664966,True,False,False
2475362668,2491664966,True,False,False
1424513606847275013,2491664966,True,False,False
2478621200,2491664966,True,False,False
1358059742,2491664966,True,False,False
736756825866014720,2491664966,True,False,False
1135615402799534080,2491664966,True,False,False
734538831844806662,2491664966,True,False,False
771069885921329153,2491664966,True,False,False
1299821646685986816,2491664966,True,False,False
1323417055220162561,2491664966,True,False,False
1429567404116488205,2491664966,True,False,False
512873011,2491664966,True,False,False
929461743755104256,2491664966,True,False,False
1186935076220801024,2491664966,True,False,False
3649052172,2491664966,True,False,False
3303875630,2491664966,True,False,False
159731678,2491664966,True,False,False
33206856,2491664966,True,False,False
1393683357310099459,2491664966,True,False,False
1433395098293657604,2491664966,True,False,False
237811212,2491664966,True,False,False
1581883464,2491664966,True,False,False
2269423937,2491664966,True,False,False
1434262628554182662,2491664966,True,False,False
1582710104,2491664966,True,False,False
1023674788995166208,2491664966,True,False,False
1185447067407269888,2491664966,True,False,False
870388747967266816,2491664966,True,False,False
1337231134078464003,2491664966,True,False,False
57531771,2491664966,True,False,False
918684842505551872,2491664966,True,False,False
2518816476,2491664966,True,False,False
1432887617335566342,2491664966,True,False,False
488723793,2491664966,True,False,False
1267410891508678658,2491664966,True,False,False
1208057095758602240,2491664966,True,False,False
405629940,2491664966,True,False,False
1016328276271337473,2491664966,True,False,False
16062936,2491664966,True,False,False
1425037373394489345,2491664966,True,False,False
16635357,2491664966,True,False,False
1398888422115188739,2491664966,True,False,False
1443678241655558149,2491664966,True,False,False
786024451389337600,2491664966,True,False,False
1099887740756230144,2491664966,True,False,False
1349963836397244416,2491664966,True,False,False
1275826296904454145,2491664966,True,False,False
714251654170685445,2491664966,True,False,False
2955789098,2491664966,True,False,False
322487115,2491664966,True,False,False
3024819972,2491664966,True,False,False
733627336965431296,2491664966,True,False,False
874867272,2491664966,True,False,False
1287339559458467841,2491664966,True,False,False
889271974916087808,2491664966,True,False,False
762991275503153152,2491664966,True,False,False
1213667935585128454,2491664966,True,False,False
850585154867388416,2491664966,True,False,False
1310305942383128576,2491664966,True,False,False
1394493412859158528,2491664966,True,False,False
1476823153125085192,2491664966,True,False,False
1333108574025887747,2491664966,True,False,False
1290267028654178304,2491664966,True,False,False
1223015345386147840,2491664966,True,False,False
1037489145093017600,2491664966,True,False,False
1435255470311321600,2491664966,True,False,False
1401936613551198211,2491664966,True,False,False
1000487053753110528,2491664966,True,False,False
206930084,2491664966,True,False,False
869758981576708096,2491664966,True,False,False
754062498,2491664966,True,False,False
1144842873872896000,2491664966,True,False,False
1400801180624764932,2491664966,True,False,False
1095498606625284097,2491664966,True,False,False
1362662505806454784,2491664966,True,False,False
2421025334,2491664966,True,False,False
1467037521225814018,2491664966,True,False,False
187233781,2491664966,True,False,False
1432521254255398912,2491664966,True,False,False
339580087,2491664966,True,False,False
975913247172788224,2491664966,True,False,False
1373599243152158725,2491664966,True,False,False
306203310,2491664966,True,False,False
2494145023,2491664966,True,False,False
540857798,2491664966,True,False,False
1453780848512311299,2491664966,True,False,False
