,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
0,755067744333271040,426,755067744333271040,True,injured420,False,834.0,521.0,41547.0
1,1489782770582704128,426,1489782770582704128,True,JohnnyB8y,False,209.0,660.0,1312.0
2,120457204,426,120457204,True,soushikamizuki7,False,859.0,1136.0,204192.0
3,4385043437,426,4385043437,True,LilyofBiscay,False,284.0,2924.0,77556.0
4,26671374,591,26671374,True,pygmalionundone,False,10671.0,10216.0,33289.0
5,215817624,334,215817624,True,FOTORAUM,False,1924.0,4999.0,4731.0
6,157612903,643,157612903,True,piotrss,False,1465.0,2175.0,60142.0
7,960975794968383490,426,960975794968383490,True,justin_m1983,False,83.0,109.0,1333.0
8,1359640094198669312,426,1359640094198669312,True,Nean61170806,False,685.0,680.0,16227.0
9,1461676508808978437,554,1461676508808978437,True,,,,,
10,2420267570,426,2420267570,True,AlexKokcharov,False,88134.0,2983.0,72464.0
11,1242776268724207618,539,1242776268724207618,True,crabbyslathers,False,2672.0,4821.0,19693.0
12,719517668701822976,539,719517668701822976,True,HQstories,True,28110.0,3767.0,48737.0
13,1498316110399213575,591,1498316110399213575,True,KisilValerij,False,0.0,0.0,56.0
14,1039748893976735744,591,1039748893976735744,True,MAleksandrovych,False,1.0,21.0,15.0
15,952473883084578817,591,952473883084578817,True,MMSG5555,False,8.0,54.0,6502.0
16,1405991133017169926,554,1405991133017169926,True,JoeSmols,False,993.0,246.0,15422.0
17,89437990,554,89437990,True,AimHigh_TV1,False,87757.0,6180.0,5958.0
18,2981297136,334,2981297136,True,pardonmyjargon,False,1.0,93.0,99.0
19,1204648405361975297,591,1204648405361975297,True,MyronWasylyk,False,539.0,875.0,3585.0
20,1203552378382934016,426,1203552378382934016,True,global_manu,False,251.0,1086.0,20588.0
21,1333125538706296833,8,1333125538706296833,True,Gurmind69618903,False,1728.0,2405.0,20355.0
22,1500216799379480582,14,1500216799379480582,True,olghitakhorun,False,6.0,36.0,212.0
23,990183723629981696,643,990183723629981696,True,thenikkuchoubey,False,1512.0,920.0,16363.0
24,982830096925917184,710,982830096925917184,True,gurico0516,False,1007.0,736.0,540.0
25,584532417,426,584532417,True,GandrewCart,False,2890.0,3263.0,13541.0
26,1303172041496039425,426,1303172041496039425,True,Lety29302879,False,205.0,3411.0,9408.0
27,1237393871908171781,334,1237393871908171781,True,AlisaPenninger,False,2632.0,4844.0,32244.0
28,820069118955098112,426,820069118955098112,True,TTittelin,False,10471.0,10180.0,6424.0
29,14781614,539,14781614,True,celosia,False,141.0,2069.0,7319.0
30,300078224,567,300078224,True,MissMeryn,False,314.0,2990.0,7119.0
31,1207020680384012288,8,1207020680384012288,True,MariaBlasi6,False,363.0,359.0,271.0
32,2541686508,539,2541686508,True,HZ_Z7CL,False,1426.0,2021.0,66051.0
33,45455139,539,45455139,True,ceciliabrainard,False,320.0,417.0,5155.0
34,393896089,554,393896089,True,olha2810,False,6.0,54.0,312.0
35,1236100933408325632,710,1236100933408325632,True,yv_govorit,False,886.0,1129.0,1118.0
36,1361862185195081730,710,1361862185195081730,True,THREE29pm,False,567.0,308.0,2229.0
37,126437961,539,126437961,True,danielanzola,False,1697.0,1566.0,223056.0
38,4188145335,554,4188145335,True,Sawomir86174818,False,622.0,1841.0,122231.0
39,4098448456,591,4098448456,True,VernyJiri,False,117.0,670.0,5362.0
40,1495372239570620426,426,1495372239570620426,True,JulianDziki,False,16.0,200.0,7793.0
41,12166972,554,12166972,True,niniwe,False,261.0,834.0,8865.0
42,2158550592,591,2158550592,True,chaibjm,False,510.0,578.0,65581.0
43,1142780430632067073,710,1142780430632067073,True,AliceB01973554,False,1928.0,892.0,96141.0
44,52816099,426,52816099,True,AndrewF31,False,342.0,2169.0,23625.0
45,220771828,591,220771828,True,TalentCoop,False,5949.0,5887.0,210974.0
46,76237140,710,76237140,True,submergingmkt,False,6460.0,1792.0,99363.0
47,29351564,591,29351564,True,Sustain_Urban,False,5443.0,3482.0,16958.0
48,215677606,539,215677606,True,WorkshopCraig,False,10280.0,11122.0,58617.0
49,729702644,554,729702644,True,BlueDotCitizen,False,6533.0,6574.0,78048.0
50,1234630712130711552,539,1234630712130711552,True,petunia_wild,False,3340.0,3602.0,30109.0
51,237020420,643,237020420,True,rodmickleburgh,False,9118.0,3192.0,172094.0
52,1497283612458332163,539,1497283612458332163,True,PutinWarCrime,False,67.0,266.0,2637.0
53,2803295238,426,2803295238,True,1968shazzy,False,2116.0,3214.0,7035.0
54,1267038168173477893,426,1267038168173477893,True,YourBestAccs,False,389.0,81.0,4838.0
55,1181436953461284866,539,1181436953461284866,True,sachiinv7,False,825.0,1.0,15896.0
56,708250102926852096,539,708250102926852096,True,BoteroStar,False,366.0,1288.0,58864.0
57,788509088770588672,426,788509088770588672,True,elizabethandcat,False,1159.0,399.0,169559.0
58,14509962,539,14509962,True,txwikinger_ea,False,2180.0,2950.0,173864.0
59,1453212957584809996,426,1453212957584809996,True,Nanda88852886,False,16.0,11.0,7529.0
