,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
338,2420026197,299,2420026197,True,AhrensLouise,False,6.0,29.0,89.0
339,1363173637428289541,300,1363173637428289541,True,pepi71603191,False,0.0,53.0,76.0
340,2949844251,302,2949844251,True,mrvsk2712,False,22.0,19.0,336.0
341,771810098025037824,557,771810098025037824,True,TechmemeChatter,False,2992.0,1.0,223681.0
342,1462889054542778368,600,1462889054542778368,True,shahinu_r,False,131.0,138.0,1757.0
343,4734003973,104,4734003973,True,adam_funama,False,5379.0,1342.0,180258.0
344,3349211231,490,3349211231,True,missjea,False,137.0,259.0,3947.0
345,1359356966682857472,104,1359356966682857472,True,HayabusaDF,False,34.0,66.0,207.0
346,356816693,426,356816693,True,innocent_maposa,False,1052.0,2564.0,33158.0
347,912583795,426,912583795,True,sustain05,False,3492.0,3235.0,674483.0
348,1061081637578919936,426,1061081637578919936,True,Danialhassan89,False,34.0,549.0,977.0
349,1179329717050019840,469,1179329717050019840,True,Fallenofflower,False,5.0,8.0,459.0
350,45882349,299,45882349,True,boijingle,False,659.0,1214.0,29002.0
351,1320758642304602114,210,1320758642304602114,True,NainaMo28946445,False,0.0,174.0,75.0
352,3421832895,637,3421832895,True,Work_in_Estonia,False,3358.0,162.0,674.0
353,913385392862195715,558,913385392862195715,True,priyam_pratyush,False,21.0,73.0,457.0
354,45933587,426,45933587,True,vanderlust,False,750.0,88.0,50840.0
355,1023813476,316,1023813476,True,AutusInvestment,False,4202.0,479.0,22889.0
356,1196331514511921153,212,1196331514511921153,True,joacasteco,False,1919.0,3661.0,4815.0
357,783149246178553856,390,783149246178553856,True,GamerGalsRT,False,7794.0,2109.0,241042.0
358,281383605,413,281383605,True,bpizano67,False,3737.0,4985.0,492586.0
359,1236165881916354560,104,1236165881916354560,True,ByreddyShabari,False,6898.0,37.0,2017.0
360,199769546,617,199769546,True,Santinagar13,False,302.0,153.0,4874.0
361,1186219196306219009,333,1186219196306219009,True,MarriBaloch2020,False,1904.0,4995.0,4075.0
362,1405134881328226305,326,1405134881328226305,True,AnveshkaD,False,458.0,43.0,833.0
363,1454767664929333249,327,1454767664929333249,True,Niceperplanet,False,107.0,112.0,117.0
364,1014148304719040512,368,1014148304719040512,True,CRFalderhey,False,901.0,505.0,681.0
365,1195088682845450243,329,1195088682845450243,True,yourstrulyael,False,5637.0,4315.0,25979.0
366,1489428006338768896,331,1489428006338768896,True,Observer_QQQ,False,20.0,3.0,6428.0
367,2597015011,332,2597015011,True,BasharAzeez2,False,1400.0,1050.0,3146.0
368,1283811411106439170,490,1283811411106439170,True,PoliceScriptum,False,239.0,508.0,511.0
369,942395651895255040,617,942395651895255040,True,putinsboyfrend,False,5.0,96.0,355.0
370,1267114325921001472,637,1267114325921001472,True,MarteloHeights,False,40.0,611.0,1548.0
371,210750170,104,210750170,True,phreakoutaston,False,81.0,351.0,1238.0
372,1496421068210421765,337,1496421068210421765,True,serteees,False,0.0,16.0,470.0
373,1457888459574681608,426,1457888459574681608,True,RoyalIntel_,False,2751.0,419.0,5262.0
374,1030064780755853313,104,1030064780755853313,True,VashiDhyey,False,211.0,1235.0,44677.0
375,1121353898126606337,340,1121353898126606337,True,Mycupsofcoffee,False,66.0,31.0,1356.0
376,1011580823043215360,504,1011580823043215360,True,NickBingham11,False,71.0,232.0,6336.0
377,123174829,557,123174829,True,MoterSensha,False,6594.0,1472.0,335806.0
378,927524833910493184,574,927524833910493184,True,FedeCanciani,False,107.0,880.0,11159.0
379,979769447656382464,299,979769447656382464,True,,,,,
380,105816524,346,105816524,True,akankshasxn,True,4153.0,3041.0,9664.0
381,1498273188958064643,557,1498273188958064643,True,Natalia_rad22,False,0.0,4.0,351.0
382,306049512,580,306049512,True,Coachj11,False,437.0,282.0,28967.0
383,1445891016373018624,469,1445891016373018624,True,DoubtedView,False,626.0,178.0,7726.0
384,1489782770582704128,557,1489782770582704128,True,JohnnyB8y,False,209.0,660.0,1312.0
385,960975794968383490,557,960975794968383490,True,justin_m1983,False,83.0,109.0,1333.0
386,1461676508808978437,297,1461676508808978437,True,,,,,
387,719517668701822976,443,719517668701822976,True,HQstories,True,28110.0,3767.0,48737.0
388,1498316110399213575,574,1498316110399213575,True,KisilValerij,False,0.0,0.0,56.0
389,1039748893976735744,574,1039748893976735744,True,MAleksandrovych,False,1.0,21.0,15.0
390,890304701329276929,357,890304701329276929,True,johnnyjeepjeep,False,107.0,156.0,9051.0
391,89437990,504,89437990,True,AimHigh_TV1,False,87757.0,6180.0,5958.0
392,1333125538706296833,467,1333125538706296833,True,Gurmind69618903,False,1728.0,2405.0,20355.0
