,userid,tweetid,text,hashtags
302169,1438805583256342531,1500465080663740419,"@eucopresident We are Europeans just like you, we want to live and develop together. Now Russia's aggression is killing our children and destroying the infrastructure of cities. Close the sky for #Ukraine, please be brave!","[{'text': 'Ukraine', 'indices': [196, 204]}]"
391800,702184993880145920,1500518169269649418,"'the Last Waltz of the Mad Czar' 
100% of proceeds and further royalties will go to NGO's operating in 🇺🇦#Ukraine as suggested by @TheGivingBlock 

Special thanks to @Veqtor, @ciphrd, @fx_hash_
Please collect and retweet!

https://t.co/I3H73ET8je https://t.co/jqLuBkDYGj","[{'text': 'Ukraine', 'indices': [119, 127]}]"
88884,1455974894701666309,1500325865204244487,"@rawkskydance @kasta_app @sekuyaofficial They will compete at least.
Also don't forget #BSC and @sekuyaofficial 
They will rise too

Web    : https://t.co/IsMYGV1WpB

#Russia #Ukraine #SKUY #SEKUYA #SEKUYANS

https://t.co/0pzDelZGkB","[{'text': 'BSC', 'indices': [87, 91]}, {'text': 'Russia', 'indices': [167, 174]}, {'text': 'Ukraine', 'indices': [175, 183]}, {'text': 'SKUY', 'indices': [184, 189]}, {'text': 'SEKUYA', 'indices': [190, 197]}, {'text': 'SEKUYANS', 'indices': [198, 207]}]"
22755,1500271510627442697,1500275506717110272,"@luigidimaio #Ukraine needs weapons and humanitarian assistance to defend against #Putin. Russian troops shoot a nuclear power plant. Stop innocent civilian deaths. People around the world ask NATO to close the airspace over Ukraine. @POTUS, provide #SafeAirliftUkraine","[{'text': 'Ukraine', 'indices': [13, 21]}, {'text': 'Putin', 'indices': [82, 88]}, {'text': 'SafeAirliftUkraine', 'indices': [250, 269]}]"
360726,80534802,1500499760918241280,"Novaya Gazeta correspondents from Moscow and St. Petersburg were arrested. One broadcasts live on Telegram from the van.
#StopPutinNOW 
#StopRussia https://t.co/LGZ3KSMfNr","[{'text': 'StopPutinNOW', 'indices': [121, 134]}, {'text': 'StopRussia', 'indices': [136, 147]}]"
216183,1470685015654772736,1500412463828942849,"#UkraineWar #Russia #Ukraine #russiaukrainewar #ukrainewarvideos #UkraineRussiaWar 
And this is Kherson. Old woman: God protect our country!!! https://t.co/Q0Hm7D8uvW","[{'text': 'UkraineWar', 'indices': [0, 11]}, {'text': 'Russia', 'indices': [12, 19]}, {'text': 'Ukraine', 'indices': [20, 28]}, {'text': 'russiaukrainewar', 'indices': [29, 46]}, {'text': 'ukrainewarvideos', 'indices': [47, 64]}, {'text': 'UkraineRussiaWar', 'indices': [65, 82]}]"
160568,29199178,1500378331241320451,Request Hon'ble Chief Minister to buffer stock grains as we might face Shortage due to #UkraineRussianWar and be prepared for it.  @mkstalin @ptrmadurai @KS_Alagiri @PeterAlphonse7 @arivalayam @TNCCITSMDept @INCIndia @INCTamilNadu @vazhapadi @IPeriyasamymla @MRKPanneer,"[{'text': 'UkraineRussianWar', 'indices': [87, 105]}]"
250033,1253943155378065408,1500432408398598144,US response to #Ukraine invasion sows further doubts about defending Taiwan if mainland China attacks https://t.co/DWZkmzKSQx,"[{'text': 'Ukraine', 'indices': [15, 23]}]"
136650,1363187123843522561,1500362490198200327,"One week into conflict in #Ukraine half a million children are now refugees. 

UNICEF and partners
are reaching vulnerable children and families with essential health, education, protection and water services.

More than anything, they need peace now. https://t.co/svqXmjISKw","[{'text': 'Ukraine', 'indices': [42, 50]}]"
558953,13500732,1500617762007252992,"Thread.

And unlike #Russia, #PRC has ensured the survivability of its Internet infrastructure long before Russia did—it was a long and resolute march. https://t.co/V1qHPsRBjz","[{'text': 'Russia', 'indices': [20, 27]}, {'text': 'PRC', 'indices': [29, 33]}]"
34691,2177433511,1500284307192958977,Happy #Caturday #furriends! We're spending the weekend holding one another close. Nikola AKA Bubba sends you #love &amp; wishes for #peaceforukraine ✌️❤🇺🇦💙💛#StandWithUkraine #StopPutin #GivePeaceAChance #StopWarInUkraine #StopPutinNOW #CatsofTwittter #BeKind #StayPawsitive https://t.co/ovDkDnw6DN,"[{'text': 'Caturday', 'indices': [6, 15]}, {'text': 'furriends', 'indices': [16, 26]}, {'text': 'love', 'indices': [109, 114]}, {'text': 'peaceforukraine', 'indices': [132, 148]}, {'text': 'StandWithUkraine', 'indices': [156, 173]}, {'text': 'StopPutin', 'indices': [174, 184]}, {'text': 'GivePeaceAChance', 'indices': [185, 202]}, {'text': 'StopWarInUkraine', 'indices': [203, 220]}, {'text': 'StopPutinNOW', 'indices': [221, 234]}, {'text': 'CatsofTwittter', 'indices': [235, 250]}, {'text': 'BeKind', 'indices': [251, 258]}, {'text': 'StayPawsitive', 'indices': [259, 273]}]"
2703,1498315470524592135,1500261291172274177,"@SenatorRomney @SmartEnergy1 Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin #BanRussianImports #closethesky","[{'text': 'Putin', 'indices': [97, 103]}, {'text': 'SafeAirliftUkraine', 'indices': [152, 171]}, {'text': 'StopPutin', 'indices': [172, 182]}, {'text': 'BanRussianImports', 'indices': [183, 201]}, {'text': 'closethesky', 'indices': [202, 214]}]"
311039,888084690841853953,1500469658570219523,"@Paideia_now @Mark__Whaleberg @madchenmama @GermanEmbassySA @EmbassyofRussia @MbalulaFikile @mfa_russia @PMSimferopol @RusConsCapetown @mahasharampedi @SABCNews @ThabisoLehoko @MID_Kaliningrad @RusEmbEthiopia @georgegalloway @calebmaupin Germany also has a lot of AfD &amp; Nazi supremecy believers. Pls check another source. “Ukraine is the world’s only nation to have a neo-Nazi formation in its armed forces,” a correspondent for the US-based magazine, the Nation, wrote in 2019. #NATO #Ukraine
https://t.co/XrpVkDFw3T","[{'text': 'NATO', 'indices': [483, 488]}, {'text': 'Ukraine', 'indices': [489, 497]}]"
525994,115368558,1500597646150488068,I can’t believe the news. It’s horrific. We shd act more stridently. I don’t understand how we can let this #war happen. All those bombed ppl. Omg #horrific #PutinWarCriminal #UkraineUnderAttaсk,"[{'text': 'war', 'indices': [108, 112]}, {'text': 'horrific', 'indices': [147, 156]}, {'text': 'PutinWarCriminal', 'indices': [157, 174]}, {'text': 'UkraineUnderAttaсk', 'indices': [175, 194]}]"
325780,75965362,1500477957604708355,@KyivIndependent Don't think so !! Americans don't care about Ukraine.Existence of NATO is irrelevant in present context after Warsaw pact.Thou'@ZelenskyyUa is brave N logical enough but demand of #Ukraine joining #NATO is unjustified in order to save #Ukraine utmost priority.,"[{'text': 'Ukraine', 'indices': [197, 205]}, {'text': 'NATO', 'indices': [214, 219]}, {'text': 'Ukraine', 'indices': [252, 260]}]"
359573,1481273592172236803,1500499263712862209,"⚠️We urgently need a review into all foreign influence in UK politics, including an investigation into Russian meddling in the Brexit referendum.

This is why @UKLabour🌹

#UkraineRussianWar https://t.co/S3RZR357bD","[{'text': 'UkraineRussianWar', 'indices': [171, 189]}]"
455622,1248271732152111104,1500556009948991492,"Donation packing for our #Ukraine #UkraineAppeal collection. My employing school is collecting essentials.
Another delivery of medical essentials arriving tomorrow to add to the box 📦 https://t.co/miEZMipIEH","[{'text': 'Ukraine', 'indices': [43, 51]}, {'text': 'UkraineAppeal', 'indices': [52, 66]}]"
35229,2577364260,1500284546352398337,"Do not fuck with  Great Britain little man, You will get a missile up the arse sideways, And it will hurt!#fuckrussia #rusian #RusiaVsUcrania #UkraineRussianWar","[{'text': 'fuckrussia', 'indices': [106, 117]}, {'text': 'rusian', 'indices': [118, 125]}, {'text': 'RusiaVsUcrania', 'indices': [126, 141]}, {'text': 'UkraineRussianWar', 'indices': [142, 160]}]"
399031,1405227755357224971,1500522553852547087,"@DmytroKuleba Back in the day, I scoffed at #RonaldReagan when he declared #Russia to be the #EvilEmpire. But, as it turns out, he was a sage.","[{'text': 'RonaldReagan', 'indices': [44, 57]}, {'text': 'Russia', 'indices': [75, 82]}, {'text': 'EvilEmpire', 'indices': [93, 104]}]"
396911,1393953554616832003,1500521530857455618,@StormyWeatherKY @mattgaetz @RepMTG Or communist! They supported #Putin during this invasion! #PutinApologists!,"[{'text': 'Putin', 'indices': [65, 71]}, {'text': 'PutinApologists', 'indices': [94, 110]}]"
384477,2592410190,1500514088388075530,".

  Ukranian Farmers do not play!

                    💪🚜😅

#GloryToUkraine 🌻 #SlavaUkraini
#GloryToTheHeroes #HeroiamSlava https://t.co/r43x1Lm0I0","[{'text': 'GloryToUkraine', 'indices': [78, 93]}, {'text': 'SlavaUkraini', 'indices': [96, 109]}, {'text': 'GloryToTheHeroes', 'indices': [110, 127]}]"
134334,203444512,1500359792510246914,These are #HighDividend paying #StocksInFocus and % correction from their 52WKHigh levels. Thanks to #RussianUkrainianWar these stocks are available at very attractive discounted pricing… https://t.co/eBpht5Fkd6,"[{'text': 'HighDividend', 'indices': [31, 44]}, {'text': 'StocksInFocus', 'indices': [52, 66]}]"
545603,241003267,1500609504106348544,"#Zelenskyy is right. If #NATO doesn't step up, #Ukraine will fall. #Putin will carry on. We know that a ""no fly zone"" is a declaration of war, but so be it. Otherwise #PutinWinsAgain and he will continue. We are DOOMING the remaining #Ukrainianes to #Genocide #War #famine #death","[{'text': 'Zelenskyy', 'indices': [0, 10]}, {'text': 'NATO', 'indices': [24, 29]}, {'text': 'Ukraine', 'indices': [47, 55]}, {'text': 'Putin', 'indices': [67, 73]}, {'text': 'PutinWinsAgain', 'indices': [167, 182]}, {'text': 'Ukrainianes', 'indices': [234, 246]}, {'text': 'Genocide', 'indices': [250, 259]}, {'text': 'War', 'indices': [260, 264]}, {'text': 'famine', 'indices': [265, 272]}, {'text': 'death', 'indices': [273, 279]}]"
236133,1332380177641451524,1500424589503078402,"#FUPutin Putin says everything is going as planned, if killing men, women, kids, babies are his plan than the Ukraine and global community must #StopPutinNOW   Or he’ll stop us. Baby Krill’s is in Heaven, no one should face to suffer such a loss at the whim of a demon, Putin. https://t.co/NOvxBoYjpA","[{'text': 'FUPutin', 'indices': [20, 28]}]"
251803,61330854,1500433655822438405,"#GO_Ukraine 🇺🇦
#GazetaOriental 
#UkraineInvasion
#UkraineRussiaWar

War of Ukraine 2022

06.03.2022 11.30

KHARKIV https://t.co/yaI06QAkNt","[{'text': 'GO_Ukraine', 'indices': [0, 11]}, {'text': 'GazetaOriental', 'indices': [15, 30]}, {'text': 'UkraineInvasion', 'indices': [32, 48]}, {'text': 'UkraineRussiaWar', 'indices': [49, 66]}]"
531150,1009657568,1500601166547193856,"#PUTIN 

PUSSY RIOT:  Want to bug the hell out PUTIN?
Get to know these incredible Putin dissidents https://t.co/ql3EqgmUBv","[{'text': 'PUTIN', 'indices': [16, 22]}]"
531365,1265655913731547137,1500601211531243524,"#BREAKING #KAZAKHSTAN #UKRAINE #RUSSIA

🔴KAZAKHSTAN: #VIDEO THOUSANDS OF PEOPLE PROTESTED in ALMATY CITY AGAINST THE RUSSIAN INVASION OF UKRAINE!

#BreakingNews #Almaty #Almata #UkraineRussia #UkraineWar #Ucrania #Ucraina #Russie #UcraineRussiaWar https://t.co/KZWNWum4PK","[{'text': 'BREAKING', 'indices': [21, 30]}, {'text': 'KAZAKHSTAN', 'indices': [31, 42]}, {'text': 'UKRAINE', 'indices': [43, 51]}, {'text': 'RUSSIA', 'indices': [52, 59]}, {'text': 'VIDEO', 'indices': [74, 80]}]"
463687,1682624041,1500561015951577097,"#ICYMI Why China won't rupture ties with the West to help Russia when push comes to shove https://t.co/OfwDaFOR5x — via @financialpost

#China #Russia","[{'text': 'ICYMI', 'indices': [19, 25]}]"
424384,465813900,1500537646799536136,"@Scaramucci The🇪🇺#EU has 40% of all energy-needs supplied by  natural☁️gas from🇷🇺#Russia

It's ☃️#winter, how-many millions of dead people from cold❄️weather&amp;no home-heating will~die💀?

Natural☁️gas prices up x13 from a year-ago.

Putin will give nuclear🔥war if you attempt 'regime-change'. https://t.co/AwLH97seLG","[{'text': 'EU', 'indices': [31, 34]}, {'text': 'Russia', 'indices': [95, 102]}, {'text': 'winter', 'indices': [111, 118]}]"
119345,1496721029258878976,1500348791068643329,"Ukrainian athletes won 7 medals during the first day of the 2022 Paralympic Games. 

#Paralympics #Ukraine https://t.co/vq3XoBPnZO","[{'text': 'Paralympics', 'indices': [85, 97]}, {'text': 'Ukraine', 'indices': [98, 106]}]"
214662,1029004763080183810,1500411164857016321,"#EU #US #INDIA #Russia #Putin #PutinsWar #Biden #UkraineUnderAttaсk #UK 
Intnl Relations exam question: If Cntry X snd soldiers &amp; tanks into Cntry Y without an invitation?
Ans : 
Russia does it—""invasion"".
US does it—""liberation"".
China does it (to India)—""misperception"".","[{'text': 'EU', 'indices': [0, 3]}, {'text': 'US', 'indices': [4, 7]}, {'text': 'INDIA', 'indices': [8, 14]}, {'text': 'Russia', 'indices': [15, 22]}, {'text': 'Putin', 'indices': [23, 29]}, {'text': 'PutinsWar', 'indices': [30, 40]}, {'text': 'Biden', 'indices': [41, 47]}, {'text': 'UkraineUnderAttaсk', 'indices': [48, 67]}, {'text': 'UK', 'indices': [68, 71]}]"
7470,42560807,1500264537202774024,"@mayemusk Your voice is so sweet, a refreshment in this moment of pain and horror experienced by Ukrainians 🥺😔💔

#SlavaUkraini ✊🏽 💙💛🇺🇦","[{'text': 'SlavaUkraini', 'indices': [113, 126]}]"
66745,352848671,1500308281348268033,Rise #Russia! #StopPutin! #OverthrowPutin! #DeposePutin! #TakeHimOut! #PutinMustGo by any means! https://t.co/h8AvsYqEnR,"[{'text': 'Russia', 'indices': [5, 12]}, {'text': 'StopPutin', 'indices': [14, 24]}, {'text': 'OverthrowPutin', 'indices': [26, 41]}, {'text': 'DeposePutin', 'indices': [43, 55]}, {'text': 'TakeHimOut', 'indices': [57, 68]}, {'text': 'PutinMustGo', 'indices': [70, 82]}]"
466345,1492645478290399235,1500563075145031682,"Corruption of Zelensky Documentary part 4 https://t.co/M2er5DgCRk 

#UkraineUnderAttaсk #Ukraine #UkraineRussiaWar #RussianUkrainianWar #Zelensky #PutinWarCrimes #Putin #PutinWarCriminal #RussianArmy #Russian #Ukrainian #StopPutinNOW #StopRussia #TheBatman https://t.co/bRsjTifbZP","[{'text': 'UkraineUnderAttaсk', 'indices': [68, 87]}, {'text': 'Ukraine', 'indices': [88, 96]}, {'text': 'UkraineRussiaWar', 'indices': [97, 114]}, {'text': 'RussianUkrainianWar', 'indices': [115, 135]}, {'text': 'Zelensky', 'indices': [136, 145]}, {'text': 'PutinWarCrimes', 'indices': [146, 161]}, {'text': 'Putin', 'indices': [162, 168]}, {'text': 'PutinWarCriminal', 'indices': [169, 186]}, {'text': 'RussianArmy', 'indices': [187, 199]}, {'text': 'Russian', 'indices': [200, 208]}, {'text': 'Ukrainian', 'indices': [209, 219]}, {'text': 'StopPutinNOW', 'indices': [220, 233]}, {'text': 'StopRussia', 'indices': [234, 245]}, {'text': 'TheBatman', 'indices': [246, 256]}]"
305610,1475388439872868353,1500466474741379077,"@SenJackReed 

Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin #SaveUkraine","[{'text': 'Putin', 'indices': [83, 89]}, {'text': 'SafeAirliftUkraine', 'indices': [138, 157]}, {'text': 'StopPutin', 'indices': [158, 168]}, {'text': 'SaveUkraine', 'indices': [169, 181]}]"
69975,4852153488,1500310907028926466,"Ukrainians forced to hide under the bridge as shelling continues in Irpin, a satellite city on the western outskirts of #Kyiv. https://t.co/qNaOTvNHBB",[]
10697,894020104962310144,1500266742379171848,"@NewVoiceUkraine if disney movies have taught me anything, it is that small &amp; cute animals are always on the side of good vs evil #slavaukraini #standwithukraine 🇺🇦",[]
164201,1347468450793480197,1500379626861957121,@SenJackReed @PawtStPats Protecting Ukrainian sky with fighter jets and the missile defense will repulse Russian attacks. Stinger and Stell's don't protect from #Russian rockets #ProtectUАSky,"[{'text': 'Russian', 'indices': [161, 169]}, {'text': 'ProtectUАSky', 'indices': [178, 191]}]"
328800,1500240502641287169,1500480380893286400,@Deloitte You support genocide by your money. Your deeds speak louder than words. #StandWithUkraine #StopPutinNOW #StopRussia #SupportUkraine #BoycottMcDonalds #BoycottKFC #BoycottDeloitte #BoycottRussia #BOYCOTTPEPSI #BoycottHyundai,"[{'text': 'StandWithUkraine', 'indices': [82, 99]}, {'text': 'StopPutinNOW', 'indices': [100, 113]}, {'text': 'StopRussia', 'indices': [114, 125]}, {'text': 'SupportUkraine', 'indices': [126, 141]}, {'text': 'BoycottMcDonalds', 'indices': [142, 159]}, {'text': 'BoycottKFC', 'indices': [160, 171]}, {'text': 'BoycottDeloitte', 'indices': [172, 188]}, {'text': 'BoycottRussia', 'indices': [189, 203]}, {'text': 'BOYCOTTPEPSI', 'indices': [204, 217]}, {'text': 'BoycottHyundai', 'indices': [218, 233]}]"
522890,71142272,1500595386473271297,This is interesting ... the Russians are thanking #Mexico for not taking sides in #Ukraine. Don't know enough about Mexican foreign affairs/policy to comment ... do you? https://t.co/2trP90oi4s,"[{'text': 'Mexico', 'indices': [50, 57]}, {'text': 'Ukraine', 'indices': [82, 90]}]"
435397,2271474979,1500544591963082765,"I AM VERY CONCERNED ABOUT THIS, AND RELATED DEVELOPMENTS.

#Ukraine #UkraineUnderAttack #Zelensky #PutinWarCrimes #Putin https://t.co/ZEn1LFgyV2","[{'text': 'Ukraine', 'indices': [59, 67]}, {'text': 'UkraineUnderAttack', 'indices': [68, 87]}, {'text': 'Zelensky', 'indices': [88, 97]}, {'text': 'PutinWarCrimes', 'indices': [98, 113]}, {'text': 'Putin', 'indices': [114, 120]}]"
309778,114921533,1500469439523094529,"#СлаваУкраїні 
#翼をください #GiveMeWingsToFly #BlessMeWithWings  https://t.co/oSbUhCjJ7B ♫

#NataliyaGudziy a Ukrainian singer &amp; Bandura player, a survivor of Chernobyl nuclear disaster in 1986 in #Ukraine under then-USSR, who's been living in Japan since 1998 https://t.co/lL0FB8ZjvE","[{'text': 'СлаваУкраїні', 'indices': [16, 29]}, {'text': '翼をください', 'indices': [31, 38]}, {'text': 'GiveMeWingsToFly', 'indices': [39, 56]}, {'text': 'BlessMeWithWings', 'indices': [57, 74]}, {'text': 'NataliyaGudziy', 'indices': [103, 118]}]"
321090,753729818,1500476273658929155,Christ.........#Russia.......complete dictatorship https://t.co/kUt3xvxhvw,"[{'text': 'Russia', 'indices': [15, 22]}]"
230624,843239474,1500421050416480257,"During the shelling of Mariupol by russian fascists, an 18-month-old child was killed.
#StopRussia 
#RussiaInvadesUkraine 
#StopPutin
#StopPutinNOW https://t.co/lTL2pYd0e3","[{'text': 'StopRussia', 'indices': [87, 98]}, {'text': 'RussiaInvadesUkraine', 'indices': [100, 121]}, {'text': 'StopPutin', 'indices': [123, 133]}, {'text': 'StopPutinNOW', 'indices': [134, 147]}]"
43397,1160885244,1500290862667816962,"#HRC49 | The @UN🇺🇳 Human Rights Council adopted a resolution calling for the ""swift and verifiable"" withdrawal of #Russian🇷🇺 troops and Russian-backed armed groups from the entire territory of #Ukraine🇺🇦.

Watch the video of the adoption of the VOTE⤵️ https://t.co/hrWtaGeHHn","[{'text': 'HRC49', 'indices': [12, 18]}, {'text': 'Russian', 'indices': [126, 134]}]"
507700,712472652,1500587215990272001,Taken April 2021. #Ukraine https://t.co/rKdA8hTOak,"[{'text': 'Ukraine', 'indices': [18, 26]}]"
306350,1081085716799594501,1500466576008622082,"@BBCWorld Please survive Ukraine, close the skies.
Urgent appeal by President @ZelenskyyUa: a missile strike on #Vinnytsia consisted of eight missiles.
The President called on the world to close the skies over #Ukraine and provide Ukraine with aircraft. https://t.co/WMlewWApVm","[{'text': 'Vinnytsia', 'indices': [112, 122]}, {'text': 'Ukraine', 'indices': [210, 218]}]"
311277,1008339617068802048,1500469697678036995,"🇷🇺 war machine starts to look like an arcade machine.

All it says is INSERT COINS, but looking at 🇺🇦 heroism, protests, fleeing soldiers, sanctions, and especially attitudes shifting against Putin, it looks like the next message is GAME OVER! 🕹️

#UkraineRussianWar #Ukraine https://t.co/jnABNzis85","[{'text': 'UkraineRussianWar', 'indices': [248, 266]}, {'text': 'Ukraine', 'indices': [267, 275]}]"
135621,1436795372362469377,1500360556976517121,"LC Waikiki @LCWaikiki donated 3 million UAH to the Ukrainian Red Cross Society for the medical needs of the Ukrainian population. 🤝
#SupportUkraine #Ukraine #URCS #DonateUkraine https://t.co/IT9wJdPtBq",[]
550037,1479537824529633280,1500612678754369537,"What's the sentence for misconduct in a public office?  life imprisonment 
Misconduct in public office is a common law offence: it is not defined in any statute. It carries a max sentence of life imprisonment.

#JohnsonOut41 
#JohnsonTheRussianStooge 
#SlavaUkraini 
@metpoliceuk https://t.co/8sQlysEX21","[{'text': 'JohnsonOut41', 'indices': [211, 224]}, {'text': 'JohnsonTheRussianStooge', 'indices': [226, 250]}, {'text': 'SlavaUkraini', 'indices': [252, 265]}]"
127499,77143700,1500355741139419137,"@clairityortiz Man, that's going to hit hard...
Poor Russian people being totally screwed by a madman. Unhinged Putin sees them as pawns, doesn't give a shit about his own people. 
#Ukraine is uniting the world while they fight for their lives. We will never forget.
#badassukrainians 
🇺🇦🇺🇦🙏💔","[{'text': 'Ukraine', 'indices': [181, 189]}, {'text': 'badassukrainians', 'indices': [267, 284]}]"
93127,2164854813,1500329196861952005,"Ukranian Military is now using residential areas to station its artillery units and military positions. This puts the local population at risks and is essentially taking them as hostage.

#Russia #Ukraine https://t.co/yDJlr9UzCX",[]
41955,69172612,1500290073878802433,#SPOTLIGHT: Dreams of a stable life &amp; good education went up in smoke with #UkraineInvasion for students from #Arab countries https://t.co/a1Zowoli4F https://t.co/DDeHoV7CbT,"[{'text': 'SPOTLIGHT', 'indices': [0, 10]}, {'text': 'UkraineInvasion', 'indices': [79, 95]}, {'text': 'Arab', 'indices': [114, 119]}]"
42374,794481524,1500290368167989248,"✊☮Huge antiwar, antimperialist protests in many Greek cities. Peoples struggle for #peace, friendship and solidarity. Down with the capitalist wars. We don't choose the better murderer. No Greek involvement @narnews @PRINgr #Ukraine #NATO #USA #Russia #WARINUKRAINE #war #Greece https://t.co/zHSWRyKr3b","[{'text': 'peace', 'indices': [98, 104]}]"
386485,734515881821229056,1500515000888274948,#Raab #StandWithUkraine doesn't not mean don't move a finger. Get those poor people in to show your support https://t.co/spm5JmefGe,"[{'text': 'Raab', 'indices': [0, 5]}, {'text': 'StandWithUkraine', 'indices': [6, 23]}]"
151376,1183442914896015360,1500371696389586945,"BREAKING: Reports that Russia's Sberbank will issue Mir card with China's UnionPay, after Mastercard and Visa stopped operating in the country.
#RussianUkrainianWar #UkraineRussianWar #UkraineUnderAttaсk https://t.co/aNBF9CFQC1","[{'text': 'RussianUkrainianWar', 'indices': [144, 164]}, {'text': 'UkraineRussianWar', 'indices': [165, 183]}, {'text': 'UkraineUnderAttaсk', 'indices': [184, 203]}]"
367245,3406209514,1500503529689133056,"@jonasgahrstore @niinisto @SwedishPM Where is your help, #Europe &amp; @nato ?
Close the sky over #Ukraine!
Exclude russia from the UN Security Council!
@potus 
@bundeskanzler 
@emmanuelmacron  
@borisjohnsonuk 
#StopPutin 
#StopRussia","[{'text': 'Europe', 'indices': [57, 64]}, {'text': 'Ukraine', 'indices': [98, 106]}, {'text': 'StopPutin', 'indices': [212, 222]}, {'text': 'StopRussia', 'indices': [224, 235]}]"
516483,1283447929949302785,1500592365240729603,"@SenatorLujan Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin
Close fly under Ukraine!! #HelpUkraine","[{'text': 'Putin', 'indices': [82, 88]}, {'text': 'SafeAirliftUkraine', 'indices': [137, 156]}, {'text': 'StopPutin', 'indices': [157, 167]}, {'text': 'HelpUkraine', 'indices': [194, 206]}]"
273227,201015826,1500447034729537538,"""A neutral #Ukraine would be good for us and Russia. It would create the buffer that frankly both sides want but he's I think being told I think to hold on and trying to drag this out, which is tragic for the people that have to live through this."" https://t.co/khmMA7kGYM","[{'text': 'Ukraine', 'indices': [11, 19]}]"
75222,1373487827959308292,1500314472795320325,Should #Ukraine surrender to #Russia to avoid more deaths or would that open the door for Russia to attack another country?,"[{'text': 'Ukraine', 'indices': [26, 34]}, {'text': 'Russia', 'indices': [48, 55]}]"
16588,1490482815565283329,1500271775120244741,All earnings from the PauliePunks mint will be donated to Ukraine! #NFTLAUNCH #NFTdrop #ETH #Ukraine #Crypto https://t.co/ZRrscrW2q2,"[{'text': 'NFTLAUNCH', 'indices': [67, 77]}, {'text': 'NFTdrop', 'indices': [78, 86]}, {'text': 'ETH', 'indices': [87, 91]}, {'text': 'Ukraine', 'indices': [92, 100]}, {'text': 'Crypto', 'indices': [101, 108]}]"
46260,3308796767,1500292378653036554,"Tonight’s the NIGHT. 

The melody of a Fort Worth woman’s tunes as she plays the violin help illustrate her family’s story. Marina Dichenko who is from #Ukraine was inspired to perform w/McKinney Philharmonic Orchestra Saturday. https://t.co/CL8nRtkQBW","[{'text': 'Ukraine', 'indices': [152, 160]}]"
398439,1449324312364785665,1500522454048989187,"Which is your hero? Like for Zelensky. Retweet for Putin. 
#Ukraine #Russia #Zelensky #Putin .. https://t.co/cwP2g5OdIv","[{'text': 'Ukraine', 'indices': [59, 67]}, {'text': 'Russia', 'indices': [68, 75]}, {'text': 'Zelensky', 'indices': [76, 85]}, {'text': 'Putin', 'indices': [86, 92]}]"
274051,1430137633829761030,1500447410295914496,"#Russia #Ukraine 🇷🇺🇺🇦: An interesting Russian submunition was found in UA on Feb 28.

It seems to be an incendiary (due to ""ЗАВ"" markings) ""9M723"" submunition, carried by the Iskander missile (3rd photo is for an example of 9M723 markings).

cc @CAT_UXO https://t.co/YpgTAmidGa","[{'text': 'Russia', 'indices': [14, 21]}, {'text': 'Ukraine', 'indices': [22, 30]}]"
231119,237206755,1500421182239260680,@nexta_tv Ukranian people don't want you @KremlinRussia_E @KremlinRussia Why do this? Stop your insane campaign!!! #StopPutinNOW #StopWar,"[{'text': 'StopPutinNOW', 'indices': [115, 128]}, {'text': 'StopWar', 'indices': [129, 137]}]"
381018,1496298761546514433,1500511805151535112,"The #UnitedStates is responsible for starting wars all over the world!

#Russia fights against ""neo-Nazis"" in #Ukraine!

#stopNATOexpansion #SupportRussia #SupportPutin https://t.co/oLZ25VFMaI","[{'text': 'UnitedStates', 'indices': [4, 17]}, {'text': 'Russia', 'indices': [72, 79]}, {'text': 'Ukraine', 'indices': [110, 118]}, {'text': 'stopNATOexpansion', 'indices': [121, 139]}, {'text': 'SupportRussia', 'indices': [140, 154]}, {'text': 'SupportPutin', 'indices': [155, 168]}]"
7642,311461487,1500264684011806720,"https://t.co/RTIcMEXBYE #Anonymous #anonymus #war #worldwar3 #Russia #OpRussia Russian offices have trouble communicating on shortwave, the waves are jammed with the Ukrainian national anthem.

#UkraineRussianWar #NoWar @YourAnonNews @YourAnonRiots @YourAnonTV #OpNoWar","[{'text': 'Anonymous', 'indices': [43, 53]}, {'text': 'anonymus', 'indices': [54, 63]}, {'text': 'war', 'indices': [64, 68]}, {'text': 'worldwar3', 'indices': [69, 79]}, {'text': 'Russia', 'indices': [80, 87]}, {'text': 'OpRussia', 'indices': [88, 97]}]"
377585,3152934659,1500510296447795205,"How long do we, the people, watch war crimes committed by Putin &amp; his armed forces? #StandWithUkraine https://t.co/ZMdrw9AizT","[{'text': 'StandWithUkraine', 'indices': [88, 105]}]"
176354,1520202720,1500387103347204099,"🛑🛑🛑Destruction caused by the #Putin regime terrorists strikes overnight in Izyum, Kharkiv region, casualty toll being verified 
#Ukraine #Russia https://t.co/ffPH9fHARn","[{'text': 'Putin', 'indices': [29, 35]}, {'text': 'Ukraine', 'indices': [128, 136]}, {'text': 'Russia', 'indices': [137, 144]}]"
